"show","episode","season","episode_num","startYear","runtimeMinutes","ep_rating","ep_votes","show_rating","show_votes"
"The Crown","Smoke and Mirrors",1,5,2016,55,8.5,4952,8.7,217296
"The Crown","Gelignite",1,6,2016,58,8,4542,8.7,217296
"The Crown","Scientia Potentia Est",1,7,2016,58,8.7,4861,8.7,217296
"The Crown","Pride & Joy",1,8,2016,58,8.3,4465,8.7,217296
"The Crown","Assassins",1,9,2016,60,9,5560,8.7,217296
"The Crown","Gloriana",1,10,2016,54,8.5,4430,8.7,217296
"The Crown","Misadventure",2,1,2017,56,8.2,4119,8.7,217296
"The Crown","A Company of Men",2,2,2017,54,8.1,3970,8.7,217296
"The Crown","Lisbon",2,3,2017,56,8.3,3915,8.7,217296
"The Crown","Beryl",2,4,2017,60,8.5,4515,8.7,217296
"The Crown","Marionettes",2,5,2017,61,8.9,4525,8.7,217296
"The Crown","Vergangenheit",2,6,2017,61,9.1,4885,8.7,217296
"The Crown","Matrimonium",2,7,2017,60,8.1,3906,8.7,217296
"The Crown","Dear Mrs. Kennedy",2,8,2017,57,9.1,5203,8.7,217296
"The Crown","Paterfamilias",2,9,2017,60,8.7,4615,8.7,217296
"The Crown","Mystery Man",2,10,2017,59,8.4,3807,8.7,217296
"The Crown","Olding",3,1,2019,48,7.9,4645,8.7,217296
"The Crown","Margaretology",3,2,2019,48,8.5,4396,8.7,217296
"The Crown","Aberfan",3,3,2019,55,9.3,6597,8.7,217296
"The Crown","Bubbikins",3,4,2019,60,8.6,4607,8.7,217296
"The Crown","Coup",3,5,2019,57,8,3968,8.7,217296
"The Crown","Tywysog Cymru",3,6,2019,56,9.1,5485,8.7,217296
"The Crown","Moondust",3,7,2019,56,8.1,4521,8.7,217296
"The Crown","Dangling Man",3,8,2019,47,8.2,3675,8.7,217296
"The Crown","Imbroglio",3,9,2019,47,8.1,3378,8.7,217296
"The Crown","Cri de Coeur",3,10,2019,59,8.3,3530,8.7,217296
"The Crown","Gold Stick",4,1,2020,54,8.4,4033,8.7,217296
"The Crown","The Balmoral Test",4,2,2020,57,8.6,3993,8.7,217296
"The Crown","Fairytale",4,3,2020,56,8.7,3925,8.7,217296
"The Crown","Favourites",4,4,2020,60,8.2,3563,8.7,217296
"The Crown","Fagan",4,5,2020,52,8.5,3857,8.7,217296
"The Crown","Terra Nullius",4,6,2020,54,8.8,3860,8.7,217296
"The Crown","The Hereditary Principle",4,7,2020,50,8.2,3467,8.7,217296
"The Crown","48:01:00",4,8,2020,53,8.5,3368,8.7,217296
"The Crown","Avalanche",4,9,2020,49,8.3,3135,8.7,217296
"The Crown","War",4,10,2020,54,8.8,3445,8.7,217296
"The Crown","Queen Victoria Syndrome",5,1,2022,55,7.5,2607,8.7,217296
"The Crown","The System",5,2,2022,49,7.6,2100,8.7,217296
"The Crown","Mou Mou",5,3,2022,52,8.5,2654,8.7,217296
"The Crown","Annus Horribilis",5,4,2022,53,8,1932,8.7,217296
"The Crown","The Way Ahead",5,5,2022,49,7.7,1709,8.7,217296
"The Crown","Ipatiev House",5,6,2022,58,7.9,1739,8.7,217296
"The Crown","No Woman's Land",5,7,2022,51,7.5,1463,8.7,217296
"The Crown","Gunpowder",5,8,2022,55,8.3,1534,8.7,217296
"The Crown","Couple 31",5,9,2022,52,7.9,1374,8.7,217296
"The Crown","Decommissioned",5,10,2022,51,7.3,1362,8.7,217296
"Monster","Kapittel 1",1,1,2017,56,6.7,75,6,1110
"Monster","Kapittel 2",1,2,2017,53,6.8,53,6,1110
"Monster","Kapittel 3",1,3,2017,56,6.9,51,6,1110
"Monster","Kapittel 4",1,4,2017,55,7.1,52,6,1110
"Monster","Kapittel 5",1,5,2017,56,6.6,49,6,1110
"Monster","Kapittel 6",1,6,2017,54,6.8,47,6,1110
"Monster","Kapittel 7",1,7,2017,56,7.1,50,6,1110
"Anne with an E","Your Will Shall Decide Your Destiny",1,1,2017,88,8.9,2782,8.7,55651
"Anne with an E","I Am No Bird, and No Net Ensnares Me",1,2,2017,44,8.6,2275,8.7,55651
"Anne with an E","But What Is So Headstrong as Youth?",1,3,2017,44,8.6,2143,8.7,55651
"Anne with an E","An Inward Treasure Born",1,4,2017,44,8.7,2077,8.7,55651
"Anne with an E","Tightly Knotted to a Similar String",1,5,2017,44,8.8,2065,8.7,55651
"Anne with an E","Remorse Is the Poison of Life",1,6,2017,44,8.7,2000,8.7,55651
"Anne with an E","Wherever You Are Is My Home",1,7,2017,44,8.8,2026,8.7,55651
"Anne with an E","Youth Is the Season of Hope",2,1,2018,45,8.2,1824,8.7,55651
"Anne with an E","Signs Are Small Measurable Things, But Interpretations Are Illimitable",2,2,2018,44,8.2,1758,8.7,55651
"Anne with an E","The True Seeing Is Within",2,3,2018,44,8.7,1790,8.7,55651
"Anne with an E","The Painful Eagerness of Unfed Hope",2,4,2018,44,8.4,1721,8.7,55651
"Anne with an E","The Determining Acts of Her Life",2,5,2018,43,8.4,1690,8.7,55651
"Anne with an E","I Protest Against Any Absolute Conclusion",2,6,2018,44,8.9,1779,8.7,55651
"Anne with an E","Memory Has as Many Moods as the Temper",2,7,2018,44,8.5,2001,8.7,55651
"Anne with an E","Struggling Against the Perception of Facts",2,8,2018,44,8.5,1716,8.7,55651
"Anne with an E","What We Have Been Makes Us What We Are",2,9,2018,44,8.9,1698,8.7,55651
"Anne with an E","The Growing Good of the World",2,10,2018,44,9,1772,8.7,55651
"Anne with an E","A Secret Which I Desired to Divine",3,1,2019,44,8.8,1817,8.7,55651
"Anne with an E","There Is Something at Work in My Soul Which I Do Not Understand",3,2,2019,44,8.6,1717,8.7,55651
"Anne with an E","What Can Stop the Determined Heart",3,3,2019,44,9.2,2018,8.7,55651
"Anne with an E","A Hope of Meeting You in Another World",3,4,2019,44,8.8,1645,8.7,55651
"Anne with an E","I Am Fearless and Therefore Powerful",3,5,2019,44,8.9,1738,8.7,55651
"Anne with an E","The Summit of My Desires",3,6,2019,44,8.8,1650,8.7,55651
"Anne with an E","A Strong Effort of the Spirit of Good",3,7,2019,44,9,1797,8.7,55651
"Anne with an E","Great and Sudden Change",3,8,2019,44,8.9,1705,8.7,55651
"Anne with an E","A Dense and Frightful Darkness",3,9,2019,44,8.9,1678,8.7,55651
"Anne with an E","The Better Feelings of My Heart",3,10,2019,44,9.5,2534,8.7,55651
"This Is Us","Pilot",1,1,2016,43,9.2,6458,8.7,144514
"This Is Us","The Big Three",1,2,2016,43,8.5,3690,8.7,144514
"This Is Us","Kyle",1,3,2016,43,8.6,3450,8.7,144514
"This Is Us","The Pool",1,4,2016,43,8.7,3441,8.7,144514
"This Is Us","The Game Plan",1,5,2016,42,8.6,3314,8.7,144514
"This Is Us","Career Days",1,6,2016,43,8.5,2816,8.7,144514
"This Is Us","The Best Washing Machine in the Whole World",1,7,2016,42,8.5,2721,8.7,144514
"This Is Us","Pilgrim Rick",1,8,2016,43,9.1,3357,8.7,144514
"This Is Us","The Trip",1,9,2016,43,8.6,2929,8.7,144514
"This Is Us","Last Christmas",1,10,2016,43,8.9,3128,8.7,144514
"This Is Us","The Right Thing to Do",1,11,2017,42,8.3,2470,8.7,144514
"This Is Us","The Big Day",1,12,2017,45,8.9,3096,8.7,144514
"This Is Us","Three Sentences",1,13,2017,43,8.6,2791,8.7,144514
"This Is Us","I Call Marriage",1,14,2017,43,8.2,2363,8.7,144514
"This Is Us","Jack Pearson's Son",1,15,2017,43,8.9,2986,8.7,144514
"This Is Us","Memphis",1,16,2017,43,9.5,4887,8.7,144514
"This Is Us","What Now?",1,17,2017,43,8.9,2783,8.7,144514
"This Is Us","Moonshadow",1,18,2017,42,8.6,2580,8.7,144514
"This Is Us","A Father's Advice",2,1,2017,43,8.8,2703,8.7,144514
"This Is Us","A Manny-Splendored Thing",2,2,2017,43,8.4,2249,8.7,144514
"This Is Us","Déjà Vu",2,3,2017,43,8.4,2194,8.7,144514
"This Is Us","Still There",2,4,2017,43,8.2,2225,8.7,144514
"This Is Us","Brothers",2,5,2017,43,8.3,2394,8.7,144514
"This Is Us","The 20's",2,6,2017,43,8.4,2349,8.7,144514
"This Is Us","The Most Disappointed Man",2,7,2017,43,8.7,2283,8.7,144514
"This Is Us","Number One",2,8,2017,43,9.2,3108,8.7,144514
"This Is Us","Number Two",2,9,2017,42,8.6,2329,8.7,144514
"This Is Us","Number Three",2,10,2017,43,8.8,2440,8.7,144514
"This Is Us","The Fifth Wheel",2,11,2018,43,9.2,2692,8.7,144514
"This Is Us","Clooney",2,12,2018,43,8.3,2111,8.7,144514
"This Is Us","That'll Be the Day",2,13,2018,43,9.4,3326,8.7,144514
"This Is Us","Super Bowl Sunday",2,14,2018,46,9.7,6026,8.7,144514
"This Is Us","The Car",2,15,2018,43,9.2,2654,8.7,144514
"This Is Us","Vegas, Baby",2,16,2018,43,8,2128,8.7,144514
"This Is Us","This Big, Amazing, Beautiful Life",2,17,2018,43,7.8,2294,8.7,144514
"This Is Us","The Wedding",2,18,2018,43,8.7,2324,8.7,144514
"This Is Us","Nine Bucks",3,1,2018,43,8.6,1752,8.7,144514
"This Is Us","A Philadelphia Story",3,2,2018,43,8.1,1460,8.7,144514
"This Is Us","Katie Girls",3,3,2018,43,8.5,1539,8.7,144514
"This Is Us","Vietnam",3,4,2018,43,8,1673,8.7,144514
"This Is Us","Toby",3,5,2018,43,8.2,1385,8.7,144514
"This Is Us","Kamsahamnida",3,6,2018,43,8.4,1384,8.7,144514
"This Is Us","Sometimes",3,7,2018,43,8.3,1404,8.7,144514
"This Is Us","Six Thanksgivings",3,8,2018,44,8.1,1371,8.7,144514
"This Is Us","The Beginning Is the End Is the Beginning",3,9,2018,44,8.8,1589,8.7,144514
"This Is Us","The Last Seven Weeks",3,10,2019,43,8.4,1341,8.7,144514
"This Is Us","Songbird Road: Part One",3,11,2019,43,9.1,1713,8.7,144514
"This Is Us","Songbird Road: Part Two",3,12,2019,42,8.4,1314,8.7,144514
"This Is Us","Our Little Island Girl",3,13,2019,42,8.6,1584,8.7,144514
"This Is Us","The Graduates",3,14,2019,43,8.4,1256,8.7,144514
"This Is Us","The Waiting Room",3,15,2019,43,8.2,1427,8.7,144514
"This Is Us","Don't Take My Sunshine Away",3,16,2019,43,8.1,1218,8.7,144514
"This Is Us","R & B",3,17,2019,43,8.7,1412,8.7,144514
"This Is Us","Her",3,18,2019,43,9.1,1704,8.7,144514
"This Is Us","Strangers",4,1,2019,50,9,2192,8.7,144514
"This Is Us","The Pool: Part Two",4,2,2019,43,8.4,1303,8.7,144514
"This Is Us","Unhinged",4,3,2019,43,8.5,1280,8.7,144514
"This Is Us","Flip a Coin",4,4,2019,43,8.5,1239,8.7,144514
"This Is Us","Storybook Love",4,5,2019,43,8.9,1391,8.7,144514
"This Is Us","The Club",4,6,2019,43,8.3,1254,8.7,144514
"This Is Us","The Dinner and the Date",4,7,2019,43,8.7,1320,8.7,144514
"This Is Us","Sorry",4,8,2019,43,8.6,1228,8.7,144514
"This Is Us","So Long, Marianne",4,9,2019,43,9.2,1581,8.7,144514
"This Is Us","Light and Shadows",4,10,2020,43,8.8,1296,8.7,144514
"This Is Us","A Hell of a Week: Part One",4,11,2020,43,8.6,1274,8.7,144514
"This Is Us","A Hell of a Week: Part Two",4,12,2020,43,8.7,1315,8.7,144514
"This Is Us","A Hell of a Week: Part Three",4,13,2020,43,8.3,1205,8.7,144514
"This Is Us","The Cabin",4,14,2020,43,9.5,2082,8.7,144514
"This Is Us","Clouds",4,15,2020,42,8.6,1214,8.7,144514
"This Is Us","New York, New York, New York",4,16,2020,43,8.6,1222,8.7,144514
"This Is Us","After the Fire",4,17,2020,43,8.8,1365,8.7,144514
"This Is Us","Strangers: Part Two",4,18,2020,44,9.3,1743,8.7,144514
"This Is Us","Forty: Part One",5,1,2020,44,7.5,1857,8.7,144514
"This Is Us","Forty: Part Two",5,2,2020,43,7.6,1657,8.7,144514
"This Is Us","Changes",5,3,2020,43,7.6,1299,8.7,144514
"This Is Us","Honestly",5,4,2020,43,8.2,1233,8.7,144514
"This Is Us","A Long Road Home",5,5,2021,43,8.1,1189,8.7,144514
"This Is Us","Birth Mother",5,6,2021,43,8.9,1907,8.7,144514
"This Is Us","There",5,7,2021,42,8.5,1228,8.7,144514
"This Is Us","In the Room",5,8,2021,43,9,1518,8.7,144514
"This Is Us","The Ride",5,9,2021,43,8.1,1128,8.7,144514
"This Is Us","I've Got This",5,10,2021,43,8.1,1060,8.7,144514
"This Is Us","One Small Step...",5,11,2021,43,8.7,1342,8.7,144514
"This Is Us","Both Things Can Be True",5,12,2021,43,7.9,1014,8.7,144514
"This Is Us","Brotherly Love",5,13,2021,43,8.3,1202,8.7,144514
"This Is Us","The Music and the Mirror",5,14,2021,43,8.2,968,8.7,144514
"This Is Us","Jerry 2.0",5,15,2021,43,8,917,8.7,144514
"This Is Us","The Adirondacks",5,16,2021,43,8.7,1260,8.7,144514
"This Is Us","The Challenger",6,1,2022,46,8.2,1084,8.7,144514
"This Is Us","One Giant Leap",6,2,2022,43,8.3,1039,8.7,144514
"This Is Us","Four Fathers",6,3,2022,43,8,915,8.7,144514
"This Is Us","Don't Let Me Keep You",6,4,2022,43,9.1,1489,8.7,144514
"This Is Us","Heart and Soul",6,5,2022,43,8.3,906,8.7,144514
"This Is Us","Our Little Island Girl: Part 2",6,6,2022,43,8,915,8.7,144514
"This Is Us","Taboo",6,7,2022,43,8.7,966,8.7,144514
"This Is Us","The Guitar Man",6,8,2022,43,7.8,921,8.7,144514
"This Is Us","The Hill",6,9,2022,42,8.1,932,8.7,144514
"This Is Us","Every Version of You",6,10,2022,43,8.7,982,8.7,144514
"This Is Us","Saturday in the Park",6,11,2022,43,8.7,1073,8.7,144514
"This Is Us","Katoby",6,12,2022,42,8.7,1189,8.7,144514
"This Is Us","Day of the Wedding",6,13,2022,42,8.9,1227,8.7,144514
"This Is Us","The Night Before the Wedding",6,14,2022,42,8.9,1375,8.7,144514
"This Is Us","Miguel",6,15,2022,43,9.6,2387,8.7,144514
"This Is Us","Family Meeting",6,16,2022,42,9.3,1459,8.7,144514
"This Is Us","The Train",6,17,2022,45,9.7,2778,8.7,144514
"This Is Us","Us",6,18,2022,44,8.8,1739,8.7,144514
"Fleabag","Episode #1.1",1,1,2016,26,7.7,4555,8.7,157827
"Fleabag","Episode #1.2",1,2,2016,26,7.7,3930,8.7,157827
"Fleabag","Episode #1.3",1,3,2016,25,7.6,3695,8.7,157827
"Fleabag","Episode #1.4",1,4,2016,26,8.1,3721,8.7,157827
"Fleabag","Episode #1.5",1,5,2016,23,8.2,3614,8.7,157827
"Fleabag","Episode #1.6",1,6,2016,25,8.8,4043,8.7,157827
"Fleabag","Episode #2.1",2,1,2019,26,9.2,5357,8.7,157827
"Fleabag","Episode #2.2",2,2,2019,26,8.4,3649,8.7,157827
"Fleabag","Episode #2.3",2,3,2019,23,8.9,3929,8.7,157827
"Fleabag","Episode #2.4",2,4,2019,27,8.9,3974,8.7,157827
"Fleabag","Episode #2.5",2,5,2019,23,8.7,3581,8.7,157827
"Fleabag","Episode #2.6",2,6,2019,26,9.3,5095,8.7,157827
"Dark","Geheimnisse",1,1,2017,51,8.2,14478,8.7,385894
"Dark","Lügen",1,2,2017,44,8.1,12794,8.7,385894
"Dark","Gestern und heute",1,3,2017,45,8.5,12400,8.7,385894
"Dark","Doppelleben",1,4,2017,47,8.2,11734,8.7,385894
"Dark","Wahrheiten",1,5,2017,45,8.8,12343,8.7,385894
"Dark","Sic Mundus Creatus Est",1,6,2017,51,9,12116,8.7,385894
"Dark","Kreuzwege",1,7,2017,52,8.6,11251,8.7,385894
"Dark","Was man sät, das wird man ernten",1,8,2017,50,9.1,11981,8.7,385894
"Dark","Alles ist jetzt",1,9,2017,55,8.6,11107,8.7,385894
"Dark","Alpha und Omega",1,10,2017,57,9.1,12566,8.7,385894
"Dark","Anfänge und Enden",2,1,2019,53,8.7,12524,8.7,385894
"Dark","Dunkle Materie",2,2,2019,54,8.9,11663,8.7,385894
"Dark","Gespenster",2,3,2019,56,9,11583,8.7,385894
"Dark","Die Reisenden",2,4,2019,60,9.4,12647,8.7,385894
"Dark","Vom Suchen und Finden",2,5,2019,56,9.2,11599,8.7,385894
"Dark","Ein unendlicher kreis",2,6,2019,54,9.5,14323,8.7,385894
"Dark","Der weiße Teufel",2,7,2019,58,9.1,11500,8.7,385894
"Dark","Enden und Anfänge",2,8,2019,57,9.4,14299,8.7,385894
"Dark","Deja-vu",3,1,2020,62,8.8,13571,8.7,385894
"Dark","Die Überlebenden",3,2,2020,60,8.6,12355,8.7,385894
"Dark","Adam und Eva",3,3,2020,57,8.7,12098,8.7,385894
"Dark","Der Ursprung",3,4,2020,64,8.9,12287,8.7,385894
"Dark","Leben und Tod",3,5,2020,64,9.2,13394,8.7,385894
"Dark","Licht und Schatten",3,6,2020,59,9.1,12910,8.7,385894
"Dark","Zwischen der Zeit",3,7,2020,69,9.4,16990,8.7,385894
"Dark","Das Paradies",3,8,2020,73,9.6,22951,8.7,385894
"The Marvelous Mrs. Maisel","Pilot",1,1,2017,56,8.6,3521,8.7,114599
"The Marvelous Mrs. Maisel","Ya Shivu v Bolshom Dome Na Kholme",1,2,2017,51,8.3,2588,8.7,114599
"The Marvelous Mrs. Maisel","Because You Left",1,3,2017,49,8.5,2438,8.7,114599
"The Marvelous Mrs. Maisel","The Disappointment of the Dionne Quintuplets",1,4,2017,55,8.1,2226,8.7,114599
"The Marvelous Mrs. Maisel","Doink",1,5,2017,47,7.8,2158,8.7,114599
"The Marvelous Mrs. Maisel","Mrs. X at the Gaslight",1,6,2017,46,8.2,2119,8.7,114599
"The Marvelous Mrs. Maisel","Put That on Your Plate!",1,7,2017,51,8.7,2270,8.7,114599
"The Marvelous Mrs. Maisel","Thank You and Good Night",1,8,2017,62,9,2605,8.7,114599
"The Marvelous Mrs. Maisel","Simone",2,1,2018,54,8.3,2085,8.7,114599
"The Marvelous Mrs. Maisel","Mid-way to Mid-town",2,2,2018,57,8.5,1844,8.7,114599
"The Marvelous Mrs. Maisel","The Punishment Room",2,3,2018,47,8,1722,8.7,114599
"The Marvelous Mrs. Maisel","We're Going to the Catskills!",2,4,2018,52,8.4,1939,8.7,114599
"The Marvelous Mrs. Maisel","Midnight at the Concord",2,5,2018,52,9.2,2269,8.7,114599
"The Marvelous Mrs. Maisel","Let's Face the Music and Dance",2,6,2018,47,8.6,1711,8.7,114599
"The Marvelous Mrs. Maisel","Look, She Made a Hat",2,7,2018,54,8.7,1817,8.7,114599
"The Marvelous Mrs. Maisel","Someday...",2,8,2018,43,8.2,1605,8.7,114599
"The Marvelous Mrs. Maisel","Vote for Kennedy, Vote for Kennedy",2,9,2018,52,9.1,1938,8.7,114599
"The Marvelous Mrs. Maisel","All Alone",2,10,2018,59,8.9,1930,8.7,114599
"The Marvelous Mrs. Maisel","Strike Up the Band",3,1,2019,58,8.4,1719,8.7,114599
"The Marvelous Mrs. Maisel","It's the Sixties, Man!",3,2,2019,49,7.9,1559,8.7,114599
"The Marvelous Mrs. Maisel","Panty Pose",3,3,2019,53,8.5,1572,8.7,114599
"The Marvelous Mrs. Maisel","Hands!",3,4,2019,48,8.3,1488,8.7,114599
"The Marvelous Mrs. Maisel","It's Comedy or Cabbage",3,5,2019,55,8.8,1914,8.7,114599
"The Marvelous Mrs. Maisel","Kind of Bleau",3,6,2019,60,8.5,1525,8.7,114599
"The Marvelous Mrs. Maisel","Marvelous Radio",3,7,2019,57,8.3,1523,8.7,114599
"The Marvelous Mrs. Maisel","A Jewish Girl Walks Into the Apollo...",3,8,2019,76,8.8,1844,8.7,114599
"The Marvelous Mrs. Maisel","Rumble on the Wonder Wheel",4,1,2022,55,7.8,1519,8.7,114599
"The Marvelous Mrs. Maisel","Billy Jones and the Orgy Lamps",4,2,2022,55,7.7,1264,8.7,114599
"The Marvelous Mrs. Maisel","Everything is Bellmore",4,3,2022,60,8.3,1329,8.7,114599
"The Marvelous Mrs. Maisel","Interesting People on Christopher Street",4,4,2022,53,7.7,1111,8.7,114599
"The Marvelous Mrs. Maisel","How to Chew Quietly and Influence People",4,5,2022,59,8.3,1103,8.7,114599
"The Marvelous Mrs. Maisel","Maisel vs. Lennon: The Cut Contest",4,6,2022,58,8.1,1098,8.7,114599
"The Marvelous Mrs. Maisel","Ethan... Esther... Chaim",4,7,2022,53,8.5,1114,8.7,114599
"The Marvelous Mrs. Maisel","How Do You Get to Carnegie Hall?",4,8,2022,64,9.1,1832,8.7,114599
"Undercover","Camping Zonnedauw",1,1,2019,46,7.4,529,7.8,17668
"Undercover","Hoogsensitief",1,2,2019,46,7.6,451,7.8,17668
"Undercover","Italian Designer Drugs",1,3,2019,47,7.8,437,7.8,17668
"Undercover","Legio Patria Nostra",1,4,2019,51,7.8,420,7.8,17668
"Undercover","Over de grens",1,5,2019,52,7.9,430,7.8,17668
"Undercover","Sirenes",1,6,2019,54,7.8,399,7.8,17668
"Undercover","De kop van die wout",1,7,2019,47,7.7,389,7.8,17668
"Undercover","Nouveau Monde",1,8,2019,54,7.8,396,7.8,17668
"Undercover","Bodem",1,9,2019,48,7.5,381,7.8,17668
"Undercover","Showtime",1,10,2019,52,8,453,7.8,17668
"Undercover","El Dorado",2,1,2020,46,7.5,433,7.8,17668
"Undercover","Pentagon",2,2,2020,48,7.2,387,7.8,17668
"Undercover","Soldiers of Love",2,3,2020,47,7.4,354,7.8,17668
"Undercover","Trojan horse power",2,4,2020,47,7.2,338,7.8,17668
"Undercover","Revolución",2,5,2020,50,7.1,325,7.8,17668
"Undercover","Victor",2,6,2020,49,7.7,349,7.8,17668
"Undercover","Enricochet",2,7,2020,49,7.2,334,7.8,17668
"Undercover","Roadblock",2,8,2020,50,7.5,340,7.8,17668
"Undercover","Reconstructie",2,9,2020,51,7.7,323,7.8,17668
"Undercover","Oorlog",2,10,2020,46,7.5,393,7.8,17668
"Undercover","Evil Eye",3,1,2021,50,7.7,259,7.8,17668
"Undercover","Festival Shop Super Sales",3,2,2021,NA,7.9,219,7.8,17668
"Undercover","Trust Issues",3,3,2021,NA,8.1,210,7.8,17668
"Undercover","All-in Resort",3,4,2021,NA,8,210,7.8,17668
"Undercover","Rat in the Kitchen",3,5,2021,NA,8.1,202,7.8,17668
"Undercover","Pater Familias",3,6,2021,NA,8,197,7.8,17668
"Undercover","Total Loss",3,7,2022,NA,8.3,223,7.8,17668
"Undercover","Showdown",3,8,2022,NA,7.9,265,7.8,17668
"The Heroes","Pahlavan Heydar's Kabbadeh",1,1,2008,30,8.9,13545,9.4,166009
"The Heroes","Safi",1,2,2008,33,8.8,10439,9.4,166009
"The Heroes","Speaking Parrot",1,3,2008,30,8.8,9216,9.4,166009
"The Heroes","Pouria's Sword",1,4,2008,33,8.7,8561,9.4,166009
"The Heroes","Black Powder (Gunpowder)",1,5,2008,29,8.8,8109,9.4,166009
"The Heroes","Jabbar (Safi's Forgetfulness)",1,6,2008,29,8.7,7892,9.4,166009
"The Heroes","Alive Tiger",1,7,2008,27,8.7,7718,9.4,166009
"The Heroes","Blacksmith's Testament",1,8,2008,30,8.8,7512,9.4,166009
"The Heroes","Millstone",1,9,2008,28,8.8,7419,9.4,166009
"The Heroes","Hours Riding",1,10,2008,27,8.7,7451,9.4,166009
"The Heroes","Treasure",1,11,2008,37,8.7,7306,9.4,166009
"The Heroes","Horse Thief",1,12,2008,32,8.9,7514,9.4,166009
"The Heroes","The Trust",1,13,2008,29,8.9,22772,9.4,166009
"The Heroes","Unpaid Tax",2,1,2009,29,8.7,6869,9.4,166009
"The Heroes","Courier from Khiva",2,2,2009,30,8.7,6393,9.4,166009
"The Heroes","A Thief's Promise",2,3,2009,33,8.6,6182,9.4,166009
"The Heroes","Alchemist",2,4,2009,26,8.7,6100,9.4,166009
"The Heroes","Eskandar's Treasure",2,5,2009,30,8.7,6043,9.4,166009
"The Heroes","Itinerant Pahlavan",2,6,2009,29,8.7,6008,9.4,166009
"The Heroes","War Elephant",2,7,2009,30,8.7,5997,9.4,166009
"The Heroes","Safdar",2,8,2009,31,8.6,6000,9.4,166009
"The Heroes","Palace Physician",2,9,2009,32,8.7,6186,9.4,166009
"The Heroes","Amir Hooshang",2,10,2009,28,8.6,5976,9.4,166009
"The Heroes","Governor's Daughter",2,11,2009,30,8.6,6100,9.4,166009
"The Heroes","The Wolves",2,12,2009,32,8.7,6065,9.4,166009
"The Heroes","Statement",2,13,2009,32,8.7,6331,9.4,166009
"The Heroes","Knight in Black",3,1,2017,NA,8.9,18906,9.4,166009
"Succession","Celebration",1,1,2018,65,7.9,5199,8.8,149088
"Succession","Shit Show at the Fuck Factory",1,2,2018,64,7.6,4346,8.8,149088
"Succession","Lifeboats",1,3,2018,63,7.6,4002,8.8,149088
"Succession","Sad Sack Wasp Trap",1,4,2018,63,8,3880,8.8,149088
"Succession","I Went to Market",1,5,2018,62,8.2,3848,8.8,149088
"Succession","Which Side Are You On?",1,6,2018,63,9.1,4964,8.8,149088
"Succession","Austerlitz",1,7,2018,62,8.4,3884,8.8,149088
"Succession","Prague",1,8,2018,61,8.2,3726,8.8,149088
"Succession","Pre-Nuptial",1,9,2018,64,8.5,3709,8.8,149088
"Succession","Nobody Is Ever Missing",1,10,2018,66,9.2,5122,8.8,149088
"Succession","The Summer Palace",2,1,2019,65,8.4,3722,8.8,149088
"Succession","Vaulter",2,2,2019,62,8.4,3614,8.8,149088
"Succession","Hunting",2,3,2019,64,9,4302,8.8,149088
"Succession","Safe Room",2,4,2019,63,9,4203,8.8,149088
"Succession","Tern Haven",2,5,2019,64,9.3,4782,8.8,149088
"Succession","Argestes",2,6,2019,63,8.6,3521,8.8,149088
"Succession","Return",2,7,2019,64,8.2,3269,8.8,149088
"Succession","Dundee",2,8,2019,65,8.6,3539,8.8,149088
"Succession","DC",2,9,2019,65,9.2,3931,8.8,149088
